Episode,Agent,TotalReward,Status,Epsilon
158,20,293.60,ReachedGoal,0.4529
158,21,-186.50,TimedOut,0.4529
158,22,-88.20,TimedOut,0.4529
158,23,228.10,ReachedGoal,0.4529
158,24,-107.50,TimedOut,0.4529
158,25,-99.50,TimedOut,0.4529
158,26,282.10,ReachedGoal,0.4529
158,27,294.20,ReachedGoal,0.4529
158,28,-126.20,TimedOut,0.4529
158,29,-96.60,TimedOut,0.4529
158,30,-196.90,TimedOut,0.4529
158,31,-136.40,TimedOut,0.4529
158,32,166.00,ReachedGoal,0.4529
158,33,239.10,ReachedGoal,0.4529
158,34,-87.50,TimedOut,0.4529
158,35,-67.70,TimedOut,0.4529
158,36,-117.60,TimedOut,0.4529
158,37,-97.20,TimedOut,0.4529
158,38,-108.30,TimedOut,0.4529
158,39,282.20,ReachedGoal,0.4529
158,40,293.50,ReachedGoal,0.4529
158,41,-116.90,TimedOut,0.4529
158,42,225.90,ReachedGoal,0.4529
158,43,-69.40,TimedOut,0.4529
158,44,-127.20,TimedOut,0.4529
158,45,-136.50,TimedOut,0.4529
158,46,191.30,ReachedGoal,0.4529
158,47,236.50,ReachedGoal,0.4529
158,48,224.90,ReachedGoal,0.4529
158,49,-68.40,TimedOut,0.4529
159,0,287.30,ReachedGoal,0.4507
159,1,-57.10,TimedOut,0.4507
159,2,-156.70,TimedOut,0.4507
159,3,208.00,ReachedGoal,0.4507
159,4,-107.30,TimedOut,0.4507
159,5,-97.40,TimedOut,0.4507
159,6,-67.70,TimedOut,0.4507
159,7,-87.30,TimedOut,0.4507
159,8,188.90,ReachedGoal,0.4507
159,9,-58.90,TimedOut,0.4507
159,10,286.80,ReachedGoal,0.4507
159,11,-125.60,TimedOut,0.4507
159,12,267.10,ReachedGoal,0.4507
159,13,-136.90,TimedOut,0.4507
159,14,-60.30,TimedOut,0.4507
159,15,285.90,ReachedGoal,0.4507
159,16,217.10,ReachedGoal,0.4507
159,17,-146.70,TimedOut,0.4507
159,18,-118.20,TimedOut,0.4507
159,19,-97.20,TimedOut,0.4507
159,20,291.80,ReachedGoal,0.4507
159,21,-96.10,TimedOut,0.4507
159,22,270.50,ReachedGoal,0.4507
159,23,286.70,ReachedGoal,0.4507
159,24,250.70,ReachedGoal,0.4507
159,25,-145.90,TimedOut,0.4507
159,26,-138.10,TimedOut,0.4507
159,27,-167.40,TimedOut,0.4507
159,28,-226.80,TimedOut,0.4507
159,29,200.70,ReachedGoal,0.4507
159,30,-86.00,TimedOut,0.4507
159,31,-67.70,TimedOut,0.4507
159,32,-116.30,TimedOut,0.4507
159,33,-108.10,TimedOut,0.4507
159,34,-87.80,TimedOut,0.4507
159,35,-118.90,TimedOut,0.4507
159,36,-99.80,TimedOut,0.4507
159,37,211.10,ReachedGoal,0.4507
159,38,276.50,ReachedGoal,0.4507
159,39,-118.70,TimedOut,0.4507
159,40,-78.60,TimedOut,0.4507
159,41,-236.60,TimedOut,0.4507
159,42,108.90,ReachedGoal,0.4507
159,43,-135.50,TimedOut,0.4507
159,44,204.20,ReachedGoal,0.4507
159,45,276.40,ReachedGoal,0.4507
159,46,-67.20,TimedOut,0.4507
159,47,277.40,ReachedGoal,0.4507
159,48,239.80,ReachedGoal,0.4507
159,49,-89.30,TimedOut,0.4507
160,0,289.10,ReachedGoal,0.4484
160,1,-246.80,TimedOut,0.4484
160,2,-96.70,TimedOut,0.4484
160,3,-118.10,TimedOut,0.4484
160,4,251.60,ReachedGoal,0.4484
160,5,273.90,ReachedGoal,0.4484
160,6,213.60,ReachedGoal,0.4484
160,7,-147.00,TimedOut,0.4484
160,8,272.80,ReachedGoal,0.4484
160,9,-58.80,TimedOut,0.4484
160,10,193.50,ReachedGoal,0.4484
160,11,265.80,ReachedGoal,0.4484
160,12,238.90,ReachedGoal,0.4484
160,13,198.80,ReachedGoal,0.4484
160,14,259.10,ReachedGoal,0.4484
160,15,-108.50,TimedOut,0.4484
160,16,297.20,ReachedGoal,0.4484
160,17,-156.50,TimedOut,0.4484
160,18,179.90,ReachedGoal,0.4484
160,19,147.30,ReachedGoal,0.4484
160,20,-323.50,TimedOut,0.4484
160,21,294.50,ReachedGoal,0.4484
160,22,-59.30,TimedOut,0.4484
160,23,234.40,ReachedGoal,0.4484
160,24,-68.30,TimedOut,0.4484
160,25,-77.80,TimedOut,0.4484
160,26,206.60,ReachedGoal,0.4484
160,27,-98.50,TimedOut,0.4484
160,28,275.30,ReachedGoal,0.4484
160,29,248.20,ReachedGoal,0.4484
160,30,-78.30,TimedOut,0.4484
160,31,219.70,ReachedGoal,0.4484
160,32,-95.80,TimedOut,0.4484
160,33,-89.30,TimedOut,0.4484
160,34,-76.30,TimedOut,0.4484
160,35,-117.70,TimedOut,0.4484
160,36,-77.60,TimedOut,0.4484
160,37,-107.80,TimedOut,0.4484
160,38,272.20,ReachedGoal,0.4484
160,39,279.90,ReachedGoal,0.4484
160,40,-88.10,TimedOut,0.4484
160,41,208.20,ReachedGoal,0.4484
160,42,237.90,ReachedGoal,0.4484
160,43,-59.50,TimedOut,0.4484
160,44,-87.90,TimedOut,0.4484
160,45,-118.60,TimedOut,0.4484
160,46,215.40,ReachedGoal,0.4484
160,47,278.40,ReachedGoal,0.4484
160,48,281.60,ReachedGoal,0.4484
160,49,174.70,ReachedGoal,0.4484
161,0,-87.00,TimedOut,0.4462
161,1,277.30,ReachedGoal,0.4462
161,2,-98.30,TimedOut,0.4462
161,3,-108.40,TimedOut,0.4462
161,4,159.10,ReachedGoal,0.4462
161,5,115.00,ReachedGoal,0.4462
161,6,-77.50,TimedOut,0.4462
161,7,248.20,ReachedGoal,0.4462
161,8,-57.60,TimedOut,0.4462
161,9,170.50,ReachedGoal,0.4462
161,10,-87.60,TimedOut,0.4462
161,11,-78.50,TimedOut,0.4462
161,12,-67.90,TimedOut,0.4462
161,13,-56.50,TimedOut,0.4462
161,14,-108.00,TimedOut,0.4462
161,15,-157.70,TimedOut,0.4462
161,16,199.20,ReachedGoal,0.4462
161,17,-216.20,TimedOut,0.4462
161,18,245.80,ReachedGoal,0.4462
161,19,204.90,ReachedGoal,0.4462
161,20,-77.50,TimedOut,0.4462
161,21,-68.40,TimedOut,0.4462
161,22,-126.60,TimedOut,0.4462
161,23,-196.10,TimedOut,0.4462
161,24,-77.20,TimedOut,0.4462
161,25,-89.40,TimedOut,0.4462
161,26,255.00,ReachedGoal,0.4462
161,27,-167.30,TimedOut,0.4462
161,28,-58.20,TimedOut,0.4462
161,29,-77.80,TimedOut,0.4462
161,30,-87.80,TimedOut,0.4462
161,31,-96.80,TimedOut,0.4462
161,32,196.50,ReachedGoal,0.4462
161,33,263.30,ReachedGoal,0.4462
161,34,-107.70,TimedOut,0.4462
161,35,-88.70,TimedOut,0.4462
161,36,239.40,ReachedGoal,0.4462
161,37,-127.30,TimedOut,0.4462
161,38,-136.30,TimedOut,0.4462
161,39,298.90,ReachedGoal,0.4462
161,40,183.80,ReachedGoal,0.4462
161,41,-85.60,TimedOut,0.4462
161,42,-146.10,TimedOut,0.4462
161,43,-98.30,TimedOut,0.4462
161,44,-86.80,TimedOut,0.4462
161,45,-107.20,TimedOut,0.4462
161,46,-108.10,TimedOut,0.4462
161,47,-98.50,TimedOut,0.4462
161,48,-87.80,TimedOut,0.4462
161,49,264.00,ReachedGoal,0.4462
162,0,291.90,ReachedGoal,0.4440
162,1,201.90,ReachedGoal,0.4440
162,2,207.20,ReachedGoal,0.4440
162,3,255.80,ReachedGoal,0.4440
162,4,194.50,ReachedGoal,0.4440
162,5,-88.60,TimedOut,0.4440
162,6,238.70,ReachedGoal,0.4440
162,7,-68.00,TimedOut,0.4440
162,8,219.10,ReachedGoal,0.4440
162,9,187.80,ReachedGoal,0.4440
162,10,-117.20,TimedOut,0.4440
162,11,-107.20,TimedOut,0.4440
162,12,-106.00,TimedOut,0.4440
162,13,222.60,ReachedGoal,0.4440
162,14,271.20,ReachedGoal,0.4440
162,15,218.80,ReachedGoal,0.4440
162,16,152.00,ReachedGoal,0.4440
162,17,232.30,ReachedGoal,0.4440
162,18,191.20,ReachedGoal,0.4440
162,19,238.50,ReachedGoal,0.4440
162,20,281.00,ReachedGoal,0.4440
162,21,-84.90,TimedOut,0.4440
162,22,199.80,ReachedGoal,0.4440
162,23,-77.60,TimedOut,0.4440
162,24,229.70,ReachedGoal,0.4440
162,25,220.30,ReachedGoal,0.4440
162,26,213.60,ReachedGoal,0.4440
162,27,178.90,ReachedGoal,0.4440
162,28,-89.00,TimedOut,0.4440
162,29,186.80,ReachedGoal,0.4440
162,30,263.90,ReachedGoal,0.4440
162,31,-97.10,TimedOut,0.4440
162,32,-185.80,TimedOut,0.4440
162,33,262.40,ReachedGoal,0.4440
162,34,-96.20,TimedOut,0.4440
162,35,-166.50,TimedOut,0.4440
162,36,-107.20,TimedOut,0.4440
162,37,153.30,ReachedGoal,0.4440
162,38,190.20,ReachedGoal,0.4440
162,39,-77.10,TimedOut,0.4440
162,40,-106.00,TimedOut,0.4440
162,41,192.60,ReachedGoal,0.4440
162,42,199.50,ReachedGoal,0.4440
162,43,-108.10,TimedOut,0.4440
162,44,-106.20,TimedOut,0.4440
162,45,-137.70,TimedOut,0.4440
162,46,207.70,ReachedGoal,0.4440
162,47,209.90,ReachedGoal,0.4440
162,48,209.60,ReachedGoal,0.4440
162,49,261.40,ReachedGoal,0.4440
163,0,-255.50,TimedOut,0.4417
163,1,-97.20,TimedOut,0.4417
163,2,234.10,ReachedGoal,0.4417
163,3,-87.30,TimedOut,0.4417
163,4,259.40,ReachedGoal,0.4417
163,5,-79.90,TimedOut,0.4417
163,6,242.00,ReachedGoal,0.4417
163,7,-88.40,TimedOut,0.4417
163,8,-86.80,TimedOut,0.4417
163,9,-96.90,TimedOut,0.4417
163,10,-118.20,TimedOut,0.4417
163,11,268.50,ReachedGoal,0.4417
163,12,171.30,ReachedGoal,0.4417
163,13,282.90,ReachedGoal,0.4417
163,14,-147.30,TimedOut,0.4417
163,15,-107.80,TimedOut,0.4417
163,16,249.30,ReachedGoal,0.4417
163,17,-77.40,TimedOut,0.4417
163,18,-67.90,TimedOut,0.4417
163,19,272.40,ReachedGoal,0.4417
163,20,-96.80,TimedOut,0.4417
163,21,-68.60,TimedOut,0.4417
163,22,-67.50,TimedOut,0.4417
163,23,-106.60,TimedOut,0.4417
163,24,-115.60,TimedOut,0.4417
163,25,275.60,ReachedGoal,0.4417
163,26,245.20,ReachedGoal,0.4417
163,27,-67.10,TimedOut,0.4417
163,28,-85.60,TimedOut,0.4417
163,29,-77.80,TimedOut,0.4417
163,30,-135.20,TimedOut,0.4417
163,31,270.90,ReachedGoal,0.4417
163,32,224.20,ReachedGoal,0.4417
163,33,-88.00,TimedOut,0.4417
163,34,-99.10,TimedOut,0.4417
163,35,-57.10,TimedOut,0.4417
163,36,243.80,ReachedGoal,0.4417
163,37,-127.20,TimedOut,0.4417
163,38,-97.80,TimedOut,0.4417
163,39,-117.50,TimedOut,0.4417
163,40,-69.60,TimedOut,0.4417
163,41,-146.60,TimedOut,0.4417
163,42,116.70,ReachedGoal,0.4417
163,43,-118.20,TimedOut,0.4417
163,44,-79.20,TimedOut,0.4417
163,45,-86.50,TimedOut,0.4417
163,46,-67.30,TimedOut,0.4417
163,47,-197.20,TimedOut,0.4417
163,48,-147.10,TimedOut,0.4417
163,49,210.00,ReachedGoal,0.4417
164,0,261.80,ReachedGoal,0.4395
164,1,-79.00,TimedOut,0.4395
164,2,278.60,ReachedGoal,0.4395
164,3,-96.80,TimedOut,0.4395
164,4,212.70,ReachedGoal,0.4395
164,5,146.50,ReachedGoal,0.4395
164,6,-56.30,TimedOut,0.4395
164,7,251.20,ReachedGoal,0.4395
164,8,266.60,ReachedGoal,0.4395
164,9,-117.20,TimedOut,0.4395
164,10,212.00,ReachedGoal,0.4395
164,11,-78.00,TimedOut,0.4395
164,12,240.20,ReachedGoal,0.4395
164,13,201.20,ReachedGoal,0.4395
164,14,206.60,ReachedGoal,0.4395
164,15,-97.70,TimedOut,0.4395
164,16,290.60,ReachedGoal,0.4395
164,17,-86.90,TimedOut,0.4395
164,18,-116.50,TimedOut,0.4395
164,19,189.80,ReachedGoal,0.4395
164,20,145.40,ReachedGoal,0.4395
164,21,243.10,ReachedGoal,0.4395
164,22,-126.70,TimedOut,0.4395
164,23,-87.70,TimedOut,0.4395
164,24,284.10,ReachedGoal,0.4395
164,25,-77.40,TimedOut,0.4395
164,26,229.70,ReachedGoal,0.4395
164,27,265.00,ReachedGoal,0.4395
164,28,294.80,ReachedGoal,0.4395
164,29,224.20,ReachedGoal,0.4395
164,30,239.20,ReachedGoal,0.4395
164,31,270.20,ReachedGoal,0.4395
164,32,219.80,ReachedGoal,0.4395
164,33,-67.90,TimedOut,0.4395
164,34,-58.80,TimedOut,0.4395
164,35,-127.30,TimedOut,0.4395
164,36,-68.70,TimedOut,0.4395
164,37,-96.10,TimedOut,0.4395
164,38,292.80,ReachedGoal,0.4395
164,39,-78.50,TimedOut,0.4395
164,40,274.30,ReachedGoal,0.4395
164,41,221.90,ReachedGoal,0.4395
164,42,235.40,ReachedGoal,0.4395
164,43,246.70,ReachedGoal,0.4395
164,44,214.10,ReachedGoal,0.4395
164,45,235.70,ReachedGoal,0.4395
164,46,202.90,ReachedGoal,0.4395
164,47,282.70,ReachedGoal,0.4395
164,48,180.30,ReachedGoal,0.4395
164,49,114.50,ReachedGoal,0.4395
165,0,173.10,ReachedGoal,0.4373
165,1,-96.80,TimedOut,0.4373
165,2,-68.10,TimedOut,0.4373
165,3,-116.70,TimedOut,0.4373
165,4,299.10,ReachedGoal,0.4373
165,5,285.00,ReachedGoal,0.4373
165,6,275.60,ReachedGoal,0.4373
165,7,214.40,ReachedGoal,0.4373
165,8,-77.50,TimedOut,0.4373
165,9,-116.70,TimedOut,0.4373
165,10,-125.90,TimedOut,0.4373
165,11,215.70,ReachedGoal,0.4373
165,12,-77.70,TimedOut,0.4373
165,13,288.30,ReachedGoal,0.4373
165,14,-188.40,TimedOut,0.4373
165,15,296.30,ReachedGoal,0.4373
165,16,-166.70,TimedOut,0.4373
165,17,-127.10,TimedOut,0.4373
165,18,196.10,ReachedGoal,0.4373
165,19,286.90,ReachedGoal,0.4373
165,20,-78.70,TimedOut,0.4373
165,21,-58.70,TimedOut,0.4373
165,22,239.90,ReachedGoal,0.4373
165,23,238.90,ReachedGoal,0.4373
165,24,241.10,ReachedGoal,0.4373
165,25,-157.20,TimedOut,0.4373
165,26,-87.50,TimedOut,0.4373
165,27,-156.50,TimedOut,0.4373
165,28,-127.20,TimedOut,0.4373
165,29,265.70,ReachedGoal,0.4373
165,30,264.80,ReachedGoal,0.4373
165,31,255.50,ReachedGoal,0.4373
165,32,-96.80,TimedOut,0.4373
165,33,297.40,ReachedGoal,0.4373
165,34,-67.80,TimedOut,0.4373
165,35,-156.30,TimedOut,0.4373
165,36,-68.00,TimedOut,0.4373
165,37,223.40,ReachedGoal,0.4373
165,38,-57.10,TimedOut,0.4373
165,39,-108.00,TimedOut,0.4373
165,40,-166.50,TimedOut,0.4373
165,41,-98.40,TimedOut,0.4373
165,42,147.30,ReachedGoal,0.4373
165,43,-116.80,TimedOut,0.4373
165,44,-88.90,TimedOut,0.4373
165,45,-136.10,TimedOut,0.4373
165,46,-116.40,TimedOut,0.4373
165,47,273.60,ReachedGoal,0.4373
165,48,-144.90,TimedOut,0.4373
165,49,-99.30,TimedOut,0.4373
166,0,253.50,ReachedGoal,0.4351
166,1,297.50,ReachedGoal,0.4351
166,2,234.80,ReachedGoal,0.4351
166,3,-195.00,TimedOut,0.4351
166,4,299.30,ReachedGoal,0.4351
166,5,-186.80,TimedOut,0.4351
166,6,-68.90,TimedOut,0.4351
166,7,-97.00,TimedOut,0.4351
166,8,-166.60,TimedOut,0.4351
166,9,-68.40,TimedOut,0.4351
166,10,-77.80,TimedOut,0.4351
166,11,233.70,ReachedGoal,0.4351
166,12,-95.60,TimedOut,0.4351
166,13,-107.40,TimedOut,0.4351
166,14,229.30,ReachedGoal,0.4351
166,15,-68.50,TimedOut,0.4351
166,16,-68.10,TimedOut,0.4351
166,17,-116.80,TimedOut,0.4351
166,18,-125.00,TimedOut,0.4351
166,19,-127.60,TimedOut,0.4351
166,20,269.40,ReachedGoal,0.4351
166,21,-148.20,TimedOut,0.4351
166,22,-77.40,TimedOut,0.4351
166,23,249.20,ReachedGoal,0.4351
166,24,-67.90,TimedOut,0.4351
166,25,244.60,ReachedGoal,0.4351
166,26,232.90,ReachedGoal,0.4351
166,27,-87.20,TimedOut,0.4351
166,28,-185.50,TimedOut,0.4351
166,29,287.10,ReachedGoal,0.4351
166,30,-129.00,TimedOut,0.4351
166,31,-97.00,TimedOut,0.4351
166,32,193.60,ReachedGoal,0.4351
166,33,-88.40,TimedOut,0.4351
166,34,-66.80,TimedOut,0.4351
166,35,-177.10,TimedOut,0.4351
166,36,182.80,ReachedGoal,0.4351
166,37,-97.70,TimedOut,0.4351
166,38,234.10,ReachedGoal,0.4351
166,39,-85.80,TimedOut,0.4351
166,40,-128.10,TimedOut,0.4351
166,41,-98.00,TimedOut,0.4351
166,42,-77.40,TimedOut,0.4351
166,43,-108.50,TimedOut,0.4351
166,44,276.60,ReachedGoal,0.4351
166,45,-118.10,TimedOut,0.4351
166,46,-107.40,TimedOut,0.4351
166,47,-68.30,TimedOut,0.4351
166,48,268.70,ReachedGoal,0.4351
166,49,-88.10,TimedOut,0.4351
167,0,-59.30,TimedOut,0.4330
167,1,291.40,ReachedGoal,0.4330
167,2,267.70,ReachedGoal,0.4330
167,3,-58.70,TimedOut,0.4330
167,4,283.60,ReachedGoal,0.4330
167,5,-116.10,TimedOut,0.4330
167,6,257.00,ReachedGoal,0.4330
167,7,236.80,ReachedGoal,0.4330
167,8,271.40,ReachedGoal,0.4330
167,9,-117.50,TimedOut,0.4330
167,10,221.60,ReachedGoal,0.4330
167,11,-68.60,TimedOut,0.4330
167,12,-79.00,TimedOut,0.4330
167,13,197.60,ReachedGoal,0.4330
167,14,244.20,ReachedGoal,0.4330
167,15,-76.30,TimedOut,0.4330
167,16,-216.40,TimedOut,0.4330
167,17,267.40,ReachedGoal,0.4330
167,18,-177.20,TimedOut,0.4330
167,19,-76.60,TimedOut,0.4330
167,20,275.50,ReachedGoal,0.4330
167,21,-76.80,TimedOut,0.4330
167,22,281.80,ReachedGoal,0.4330
167,23,286.30,ReachedGoal,0.4330
167,24,296.80,ReachedGoal,0.4330
167,25,-107.20,TimedOut,0.4330
167,26,-68.40,TimedOut,0.4330
167,27,-147.90,TimedOut,0.4330
167,28,214.70,ReachedGoal,0.4330
167,29,214.50,ReachedGoal,0.4330
167,30,293.60,ReachedGoal,0.4330
167,31,-216.50,TimedOut,0.4330
167,32,212.40,ReachedGoal,0.4330
167,33,239.00,ReachedGoal,0.4330
167,34,260.80,ReachedGoal,0.4330
167,35,-77.90,TimedOut,0.4330
167,36,204.50,ReachedGoal,0.4330
167,37,-107.80,TimedOut,0.4330
167,38,-107.30,TimedOut,0.4330
167,39,-58.40,TimedOut,0.4330
167,40,-88.90,TimedOut,0.4330
167,41,-107.30,TimedOut,0.4330
167,42,-119.50,TimedOut,0.4330
167,43,296.10,ReachedGoal,0.4330
167,44,-87.40,TimedOut,0.4330
167,45,-128.30,TimedOut,0.4330
167,46,241.20,ReachedGoal,0.4330
167,47,261.10,ReachedGoal,0.4330
167,48,-156.40,TimedOut,0.4330
167,49,278.50,ReachedGoal,0.4330
168,0,245.20,ReachedGoal,0.4308
168,1,221.90,ReachedGoal,0.4308
168,2,-68.40,TimedOut,0.4308
168,3,-77.70,TimedOut,0.4308
168,4,211.20,ReachedGoal,0.4308
168,5,-107.80,TimedOut,0.4308
168,6,272.70,ReachedGoal,0.4308
168,7,-177.00,TimedOut,0.4308
168,8,-106.80,TimedOut,0.4308
168,9,-149.00,TimedOut,0.4308
168,10,-117.70,TimedOut,0.4308
168,11,-187.50,TimedOut,0.4308
168,12,298.30,ReachedGoal,0.4308
168,13,-157.50,TimedOut,0.4308
168,14,-128.30,TimedOut,0.4308
168,15,285.90,ReachedGoal,0.4308
168,16,-87.10,TimedOut,0.4308
168,17,253.60,ReachedGoal,0.4308
168,18,246.30,ReachedGoal,0.4308
168,19,279.10,ReachedGoal,0.4308
168,20,-138.70,TimedOut,0.4308
168,21,-127.50,TimedOut,0.4308
168,22,-77.50,TimedOut,0.4308
168,23,-59.00,TimedOut,0.4308
168,24,295.90,ReachedGoal,0.4308
168,25,-98.10,TimedOut,0.4308
168,26,220.90,ReachedGoal,0.4308
168,27,-69.70,TimedOut,0.4308
168,28,239.50,ReachedGoal,0.4308
168,29,-155.70,TimedOut,0.4308
168,30,-97.10,TimedOut,0.4308
168,31,-79.50,TimedOut,0.4308
168,32,-156.70,TimedOut,0.4308
168,33,225.10,ReachedGoal,0.4308
168,34,-126.70,TimedOut,0.4308
168,35,-68.60,TimedOut,0.4308
168,36,-77.80,TimedOut,0.4308
168,37,-89.50,TimedOut,0.4308
168,38,-76.90,TimedOut,0.4308
168,39,-78.90,TimedOut,0.4308
168,40,-126.60,TimedOut,0.4308
168,41,-106.40,TimedOut,0.4308
168,42,240.10,ReachedGoal,0.4308
168,43,-116.20,TimedOut,0.4308
168,44,293.50,ReachedGoal,0.4308
168,45,-69.10,TimedOut,0.4308
168,46,281.10,ReachedGoal,0.4308
168,47,-69.40,TimedOut,0.4308
168,48,-157.80,TimedOut,0.4308
168,49,251.60,ReachedGoal,0.4308
169,0,299.30,ReachedGoal,0.4286
169,1,211.70,ReachedGoal,0.4286
169,2,-144.30,TimedOut,0.4286
169,3,239.70,ReachedGoal,0.4286
169,4,-145.70,TimedOut,0.4286
169,5,-138.20,TimedOut,0.4286
169,6,-87.90,TimedOut,0.4286
169,7,-166.80,TimedOut,0.4286
169,8,-68.50,TimedOut,0.4286
169,9,-137.30,TimedOut,0.4286
169,10,181.00,ReachedGoal,0.4286
169,11,-146.90,TimedOut,0.4286
169,12,-117.50,TimedOut,0.4286
169,13,-176.20,TimedOut,0.4286
169,14,213.80,ReachedGoal,0.4286
169,15,-146.40,TimedOut,0.4286
169,16,-87.60,TimedOut,0.4286
169,17,182.80,ReachedGoal,0.4286
169,18,-77.50,TimedOut,0.4286
169,19,112.00,ReachedGoal,0.4286
169,20,289.30,ReachedGoal,0.4286
169,21,-88.40,TimedOut,0.4286
169,22,-166.60,TimedOut,0.4286
169,23,-78.60,TimedOut,0.4286
169,24,246.40,ReachedGoal,0.4286
169,25,239.10,ReachedGoal,0.4286
169,26,206.20,ReachedGoal,0.4286
169,27,197.60,ReachedGoal,0.4286
169,28,-79.00,TimedOut,0.4286
169,29,-69.10,TimedOut,0.4286
169,30,247.10,ReachedGoal,0.4286
169,31,263.70,ReachedGoal,0.4286
169,32,250.00,ReachedGoal,0.4286
169,33,-67.90,TimedOut,0.4286
169,34,245.90,ReachedGoal,0.4286
169,35,-77.60,TimedOut,0.4286
169,36,-88.00,TimedOut,0.4286
169,37,-126.00,TimedOut,0.4286
169,38,-146.80,TimedOut,0.4286
169,39,-155.10,TimedOut,0.4286
169,40,-88.60,TimedOut,0.4286
169,41,225.40,ReachedGoal,0.4286
169,42,247.40,ReachedGoal,0.4286
169,43,-128.90,TimedOut,0.4286
169,44,263.20,ReachedGoal,0.4286
169,45,-76.80,TimedOut,0.4286
169,46,-86.30,TimedOut,0.4286
169,47,212.70,ReachedGoal,0.4286
169,48,-69.00,TimedOut,0.4286
169,49,-195.00,TimedOut,0.4286
170,0,241.70,ReachedGoal,0.4265
170,1,287.10,ReachedGoal,0.4265
170,2,-97.00,TimedOut,0.4265
170,3,246.40,ReachedGoal,0.4265
170,4,-89.10,TimedOut,0.4265
170,5,-226.60,TimedOut,0.4265
170,6,270.70,ReachedGoal,0.4265
170,7,-125.50,TimedOut,0.4265
170,8,204.70,ReachedGoal,0.4265
170,9,-69.30,TimedOut,0.4265
170,10,130.80,ReachedGoal,0.4265
170,11,-70.10,TimedOut,0.4265
170,12,233.50,ReachedGoal,0.4265
170,13,246.50,ReachedGoal,0.4265
170,14,228.60,ReachedGoal,0.4265
170,15,285.60,ReachedGoal,0.4265
170,16,293.20,ReachedGoal,0.4265
170,17,289.10,ReachedGoal,0.4265
170,18,-67.90,TimedOut,0.4265
170,19,-58.20,TimedOut,0.4265
170,20,276.40,ReachedGoal,0.4265
170,21,252.70,ReachedGoal,0.4265
170,22,-197.00,TimedOut,0.4265
170,23,-166.10,TimedOut,0.4265
170,24,-87.60,TimedOut,0.4265
170,25,229.70,ReachedGoal,0.4265
170,26,285.00,ReachedGoal,0.4265
170,27,220.60,ReachedGoal,0.4265
170,28,273.40,ReachedGoal,0.4265
170,29,-96.30,TimedOut,0.4265
170,30,165.40,ReachedGoal,0.4265
170,31,287.80,ReachedGoal,0.4265
170,32,229.60,ReachedGoal,0.4265
170,33,-97.10,TimedOut,0.4265
170,34,219.90,ReachedGoal,0.4265
170,35,248.50,ReachedGoal,0.4265
170,36,-98.50,TimedOut,0.4265
170,37,272.20,ReachedGoal,0.4265
170,38,-78.60,TimedOut,0.4265
170,39,265.10,ReachedGoal,0.4265
170,40,-86.80,TimedOut,0.4265
170,41,-107.00,TimedOut,0.4265
170,42,-175.00,TimedOut,0.4265
170,43,242.40,ReachedGoal,0.4265
170,44,191.70,ReachedGoal,0.4265
170,45,225.80,ReachedGoal,0.4265
170,46,-96.80,TimedOut,0.4265
170,47,217.80,ReachedGoal,0.4265
170,48,-195.90,TimedOut,0.4265
170,49,298.70,ReachedGoal,0.4265
171,0,165.80,ReachedGoal,0.4244
171,1,285.90,ReachedGoal,0.4244
171,2,197.50,ReachedGoal,0.4244
171,3,-67.30,TimedOut,0.4244
171,4,195.00,ReachedGoal,0.4244
171,5,182.50,ReachedGoal,0.4244
171,6,254.40,ReachedGoal,0.4244
171,7,-67.50,TimedOut,0.4244
171,8,270.70,ReachedGoal,0.4244
171,9,-58.80,TimedOut,0.4244
171,10,203.20,ReachedGoal,0.4244
171,11,200.20,ReachedGoal,0.4244
171,12,142.00,ReachedGoal,0.4244
171,13,246.90,ReachedGoal,0.4244
171,14,-89.90,TimedOut,0.4244
171,15,-77.30,TimedOut,0.4244
171,16,-98.70,TimedOut,0.4244
171,17,-106.40,TimedOut,0.4244
171,18,281.90,ReachedGoal,0.4244
171,19,-77.00,TimedOut,0.4244
171,20,215.10,ReachedGoal,0.4244
171,21,272.60,ReachedGoal,0.4244
171,22,-116.10,TimedOut,0.4244
171,23,236.80,ReachedGoal,0.4244
171,24,240.00,ReachedGoal,0.4244
171,25,248.60,ReachedGoal,0.4244
171,26,290.30,ReachedGoal,0.4244
171,27,-105.80,TimedOut,0.4244
171,28,204.30,ReachedGoal,0.4244
171,29,-87.80,TimedOut,0.4244
171,30,224.50,ReachedGoal,0.4244
171,31,-109.10,TimedOut,0.4244
171,32,273.60,ReachedGoal,0.4244
171,33,239.40,ReachedGoal,0.4244
171,34,-57.30,TimedOut,0.4244
171,35,-116.60,TimedOut,0.4244
171,36,193.60,ReachedGoal,0.4244
171,37,-77.60,TimedOut,0.4244
171,38,238.20,ReachedGoal,0.4244
171,39,243.50,ReachedGoal,0.4244
171,40,-137.00,TimedOut,0.4244
171,41,213.90,ReachedGoal,0.4244
171,42,254.80,ReachedGoal,0.4244
171,43,-87.10,TimedOut,0.4244
171,44,244.90,ReachedGoal,0.4244
171,45,150.90,ReachedGoal,0.4244
171,46,-176.50,TimedOut,0.4244
171,47,-59.30,TimedOut,0.4244
171,48,228.10,ReachedGoal,0.4244
171,49,222.00,ReachedGoal,0.4244
172,0,-125.60,TimedOut,0.4223
172,1,-67.70,TimedOut,0.4223
172,2,54.90,ReachedGoal,0.4223
